,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,A.1_Expected Annual Damage 0,A.1_Dike Investment Costs 0,A.1_Expected Number of Deaths 0,A.2_Expected Annual Damage 0,A.2_Dike Investment Costs 0,A.2_Expected Number of Deaths 0,A.3_Expected Annual Damage 0,A.3_Dike Investment Costs 0,A.3_Expected Number of Deaths 0,A.4_Expected Annual Damage 0,A.4_Dike Investment Costs 0,A.4_Expected Number of Deaths 0,A.5_Expected Annual Damage 0,A.5_Dike Investment Costs 0,A.5_Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,A.1_Expected Annual Damage 1,A.1_Dike Investment Costs 1,A.1_Expected Number of Deaths 1,A.2_Expected Annual Damage 1,A.2_Dike Investment Costs 1,A.2_Expected Number of Deaths 1,A.3_Expected Annual Damage 1,A.3_Dike Investment Costs 1,A.3_Expected Number of Deaths 1,A.4_Expected Annual Damage 1,A.4_Dike Investment Costs 1,A.4_Expected Number of Deaths 1,A.5_Expected Annual Damage 1,A.5_Dike Investment Costs 1,A.5_Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,A.1_Expected Annual Damage 2,A.1_Dike Investment Costs 2,A.1_Expected Number of Deaths 2,A.2_Expected Annual Damage 2,A.2_Dike Investment Costs 2,A.2_Expected Number of Deaths 2,A.3_Expected Annual Damage 2,A.3_Dike Investment Costs 2,A.3_Expected Number of Deaths 2,A.4_Expected Annual Damage 2,A.4_Dike Investment Costs 2,A.4_Expected Number of Deaths 2,A.5_Expected Annual Damage 2,A.5_Dike Investment Costs 2,A.5_Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2
104,14.0,211.92813092016323,1.5,0.6406877426062104,106.315003986243,1.0,0.1545182931798834,285.083997637175,1.5,0.2143197794647454,134.97432650689296,10.0,0.930493519785498,70.09769621021752,1.0,0.2275536344709304,4.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,base case no policy,15484962.61877003,0,0.0165466431520638,114811115.98826309,0,0.1513536939620494,348412345.6760238,0,0.869703318620089,0.0,0,0.0,0.0,0,0.0,0.0,0.0,18887327.070584875,0,0.0165466431520638,140037477.1573987,0,0.1513536939620494,424965696.7357557,0,0.869703318620089,0.0,0,0.0,0.0,0,0.0,0.0,0.0,23708069.819337945,0,0.0165466431520638,175780208.25096783,0,0.1513536939620494,533432622.38127285,0,0.869703318620089,0.0,0,0.0,0.0,0,0.0,0.0,0.0
105,24.0,159.5385164480326,1.0,0.0513349022140827,340.08435893647805,10.0,0.646123989648841,213.7791756369005,10.0,0.8829006952380863,234.4319243378777,1.0,0.8673282902564505,294.4175992413984,10.0,0.571354567854531,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,base case no policy,1341574329.5027285,0,0.6585798234039396,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1034370864.653496,0,0.6585798234039396,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,675600936.5232881,0,0.6585798234039396,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
106,78.0,62.48546287186707,1.0,0.1984088728181777,235.8644858750345,10.0,0.704998334789177,247.4609212569908,10.0,0.2400597365538113,91.6040804565711,1.0,0.6947719085878684,161.0300723789517,1.5,0.6485100667757026,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,base case no policy,1333406975.6815748,0,0.6535418324495645,1981307.351232672,0,0.0014212033489086,266098484.6731347,0,0.3410036770769903,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1028073731.01868,0,0.6535418324495645,1527613.1578922698,0,0.0014212033489086,205165314.8255739,0,0.3410036770769903,0.0,0,0.0,0.0,0,0.0,0.0,0.0,819027654.2288564,0,0.6535418324495645,1216991.9175329146,0,0.0014212033489086,163447485.77926788,0,0.3410036770769903,0.0,0,0.0,0.0,0,0.0,0.0,0.0
107,23.0,323.5934075763041,1.5,0.2749317415054854,138.29662533319458,10.0,0.362207069400973,220.2704691384693,1.5,0.8563126278493627,215.142498687138,1.0,0.697351192445755,69.89967694219078,1.0,0.3599605290401463,2.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,base case no policy,1031978655.3870316,0,0.6566660651680674,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1031978655.3870316,0,0.6566660651680674,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1338471644.9121654,0,0.6566660651680674,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
108,42.0,116.90788953700326,1.5,0.8632770442429121,242.0485442001876,1.5,0.108723953366679,217.55276126862725,1.0,0.3452359494291174,328.85335089848894,1.5,0.9165297631480775,300.8484130651122,1.0,0.2946461920705494,1.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,base case no policy,0.0,0,0.0,281249116.61225104,0,0.1837059490906951,42582616.72478275,0,0.0550043824730393,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,216846644.6738569,0,0.1837059490906951,32831738.884828143,0,0.0550043824730393,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,281249116.61225104,0,0.1837059490906951,42582616.72478275,0,0.0550043824730393,0.0,0,0.0,0.0,0,0.0,0.0,0.0
109,73.0,320.2559691889224,10.0,0.1190734433117951,311.580820979784,10.0,0.7324486206007821,105.9983936466063,1.0,0.6501625012632889,273.2847609421871,10.0,0.5378556657951751,347.5431809375313,10.0,0.8930840132644398,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,base case no policy,818776110.6708579,0,0.6532892095743513,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,671281723.4274501,0,0.6532892095743513,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1332997453.5693593,0,0.6532892095743513,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
110,131.0,270.39244493382466,1.0,0.1938622902450502,129.21908276101277,1.5,0.5218504080815866,110.30354706496028,1.5,0.6978399620290482,153.24724087998737,1.5,0.734107388261403,255.6369309030661,1.5,0.4400861018704717,3.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,base case no policy,824023927.8319623,0,0.6585713160594725,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,824023927.8319623,0,0.6585713160594725,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1034345237.9913862,0,0.6585713160594725,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
111,102.0,50.052601866908,10.0,0.6677059225254658,188.1882175259809,1.0,0.1995716176910466,57.16772551613677,10.0,0.006671686348759,290.4660098620216,1.5,0.3112343899021489,232.6575505317515,1.0,0.4491659189534207,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,base case no policy,15073100.218225889,0,0.0105198079147784,107120628.21364066,0,0.0935613238780176,726902819.6676373,0,1.1718806816438565,0.0,0,0.0,0.0,0,0.0,0.0,0.0,15073100.218225889,0,0.0105198079147784,107120628.21364066,0,0.0935613238780176,726902819.6676373,0,1.1718806816438565,0.0,0,0.0,0.0,0,0.0,0.0,0.0,15073100.218225889,0,0.0105198079147784,107120628.21364066,0,0.0935613238780176,726902819.6676373,0,1.1718806816438565,0.0,0,0.0,0.0,0,0.0,0.0,0.0
112,83.0,60.66994294424762,1.0,0.4426573827853014,122.0836827100312,1.0,0.7898761793713548,39.410634166661225,10.0,0.2652312737097658,239.97914976411377,1.5,0.27475497535918,246.35906876961425,1.5,0.6993090131760408,3.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,base case no policy,181176166.4786806,0,0.1512318980580132,1232904.22690268,0,0.0014574319914541,261377068.4134121,0,0.5491075202373245,9027734.999901524,0,0.0049576195400704,0.0,0,0.0,0.0,0.0,148539078.86752918,0,0.1512318980580132,1010808.771128056,0,0.0014574319914541,214292584.58116215,0,0.5491075202373245,7401478.170161641,0,0.0049576195400704,0.0,0,0.0,0.0,0.0,227419008.9695706,0,0.1512318980580132,1547586.8757251566,0,0.0014574319914541,328090140.2279341,0,0.5491075202373245,11331946.065649323,0,0.0049576195400704,0.0,0,0.0,0.0,0.0
113,32.0,73.98450636817026,1.5,0.4697594218293552,52.52206432461339,1.5,0.2634709522238375,155.73385955542935,1.5,0.7679949716832294,191.01433130945827,1.0,0.1196187553880448,233.5108988565288,10.0,0.1124707169914432,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,base case no policy,150587231.40232188,0,0.078297549097837,97546108.40093312,0,0.0662129475500921,0.0,0,0.0,46847181.059194334,0,0.0153654696333215,60024177.96691904,0,0.0389974772406005,0.0,0.0,116104669.95826565,0,0.078297549097837,75209289.76604398,0,0.0662129475500921,0.0,0,0.0,36119772.20579278,0,0.0153654696333215,46279404.35232597,0,0.0389974772406005,0.0,0.0,92496221.43998352,0,0.078297549097837,59916410.96817608,0,0.0662129475500921,0.0,0,0.0,28775263.299139373,0,0.0153654696333215,36869059.91483364,0,0.0389974772406005,0.0,0.0
114,53.0,115.5673627212385,1.0,0.7737747099140561,136.07042729375826,1.5,0.3823702765995002,116.93051329953732,1.0,0.8282856849903556,344.9891541505403,1.5,0.3019534471731894,188.9318592338888,1.0,0.1081984803211928,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,base case no policy,3853121.000137504,0,0.0041664127788241,34603662.95929294,0,0.0476233704602452,0.0,0,0.0,16354394.102101456,0,0.0110190926502991,130443853.61122206,0,0.1692345078289507,0.0,0.0,3853121.000137504,0,0.0041664127788241,34603662.95929294,0,0.0476233704602452,0.0,0,0.0,16354394.102101456,0,0.0110190926502991,130443853.61122206,0,0.1692345078289507,0.0,0.0,3853121.000137504,0,0.0041664127788241,34603662.95929294,0,0.0476233704602452,0.0,0,0.0,16354394.102101456,0,0.0110190926502991,130443853.61122206,0,0.1692345078289507,0.0,0.0
115,52.0,77.63391487351058,1.0,0.7048332278204941,297.5689571565605,1.0,0.3104981529199417,185.54709733479643,1.0,0.4477802923810341,211.6479804252812,1.0,0.8877795188745253,30.68133217250248,10.0,0.258077028513486,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,base case no policy,7448104.7137787,0,0.0040381061850636,67906329.24491157,0,0.0467167715103939,44772665.02721863,0,0.0589481509542869,0.0,0,0.0,11506702.965392089,0,0.0076054150099228,0.0,0.0,3750777.284041774,0,0.0040381061850636,34196822.81094787,0,0.0467167715103939,22546983.613084164,0,0.0589481509542869,0.0,0,0.0,5794639.2747360505,0,0.0076054150099228,0.0,0.0,5742583.428587724,0,0.0040381061850636,52356643.20033586,0,0.0467167715103939,34520293.97000423,0,0.0589481509542869,0.0,0,0.0,8871814.281088147,0,0.0076054150099228,0.0,0.0
116,42.0,275.7094793602972,1.0,0.3601637973435393,91.11827542208404,1.5,0.0078863288378457,32.63758202639314,1.5,0.3108219458000917,318.3974717962168,1.0,0.598751573000436,31.099723393058923,1.5,0.7561357045852184,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,base case no policy,502474456.5679133,0,0.4070805078951126,271117175.07140976,0,0.2744627131548461,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,630724477.5412834,0,0.4070805078951126,340316281.4830002,0,0.2744627131548461,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,502474456.5679133,0,0.4070805078951126,271117175.07140976,0,0.2744627131548461,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
117,3.0,279.21923618940866,1.5,0.2180684937440725,151.47905403634508,10.0,0.6559280380480536,245.5700092551754,10.0,0.1814952875489081,282.7666992114066,10.0,0.3733996036532349,240.51539649945505,1.5,0.9801508523350452,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,base case no policy,823374629.038627,0,0.6579073203138577,0.0,0,0.0,8392782.152134934,0,0.0167410789874428,0.0,0,0.0,0.0,0,0.0,0.0,0.0,675051864.3669552,0,0.6579073203138577,0.0,0,0.0,6880905.773887533,0,0.0167410789874428,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1340484009.655376,0,0.6579073203138577,0.0,0,0.0,13663756.295957137,0,0.0167410789874428,0.0,0,0.0,0.0,0,0.0,0.0,0.0
118,75.0,130.62009905684474,1.0,0.7144925191116205,234.23280796368832,1.5,0.3117438391799219,293.32873731897973,1.0,0.4250866072230468,209.99297578788585,1.5,0.7513820777749501,237.7444934810848,1.5,0.3219922949428436,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,base case no policy,4525603.927212939,0,0.0039874373607448,41765413.55315163,0,0.0468134506529036,60622539.76346623,0,0.1296616300189781,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5680705.029359767,0,0.0039874373607448,52425488.09851156,0,0.0468134506529036,76095648.68372568,0,0.1296616300189781,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3710361.311495048,0,0.0039874373607448,34241788.963100605,0,0.0468134506529036,49701991.10673341,0,0.1296616300189781,0.0,0,0.0,0.0,0,0.0,0.0,0.0
119,28.0,341.9448659641947,1.0,0.1069456599070177,180.3634531384876,10.0,0.9776344238773622,211.6466686784673,10.0,0.9604085728093674,33.56603834253554,1.5,0.2480433240493592,341.6104915293364,1.0,0.2203395076029184,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,base case no policy,1032946286.844389,0,0.6574401786132931,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,822909436.0968508,0,0.6574401786132931,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,674670471.3150425,0,0.6574401786132931,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
120,49.0,335.3462519118399,1.0,0.8666295739122261,284.7556045025474,1.5,0.8063853867683713,335.5579754582664,10.0,0.6007041300557097,132.7659401801114,1.5,0.4565128565706858,97.67953787911053,1.0,0.3094674302177776,4.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,base case no policy,0.0,0,0.0,4377087.878684321,0,0.0063303846739873,14191352.013485951,0,0.0384171277089507,6000981.827150553,0,0.0042480489051032,31893880.024070133,0,0.0423776491416196,0.0,0.0,0.0,0,0.0,4377087.878684321,0,0.0063303846739873,14191352.013485951,0,0.0384171277089507,6000981.827150553,0,0.0042480489051032,31893880.024070133,0,0.0423776491416196,0.0,0.0,0.0,0,0.0,8691800.763686508,0,0.0063303846739873,28180472.425341792,0,0.0384171277089507,11916447.618541818,0,0.0042480489051032,63333261.39055378,0,0.0423776491416196,0.0,0.0
121,57.0,113.02673356024206,1.0,0.4140294556329664,250.38729508960893,1.0,0.7540032746899711,337.5610806327278,10.0,0.3786198506507125,216.31208483994217,1.0,0.4897968283805184,112.8881640773322,1.0,0.7769649963498961,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,base case no policy,250099697.8435908,0,0.2061787996769157,0.0,0,0.0,70208640.45110174,0,0.1493071209341028,0.0,0,0.0,0.0,0,0.0,0.0,0.0,205046720.3538376,0,0.2061787996769157,0.0,0,0.0,57561250.929632455,0,0.1493071209341028,0.0,0,0.0,0.0,0,0.0,0.0,0.0,407171455.0767955,0,0.2061787996769157,0.0,0,0.0,114302234.42059731,0,0.1493071209341028,0.0,0,0.0,0.0,0,0.0,0.0,0.0
122,117.0,206.9755719851692,1.5,0.3561790205799174,317.760666497087,10.0,0.1989417788004219,167.58863689892806,10.0,0.2005060091725651,339.8183167672635,1.5,0.2514611896521597,71.13492030157886,10.0,0.6400277484872031,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,base case no policy,1000224387.9350196,0,0.4955853406392727,36138896.50743975,0,0.0235511379069582,566626802.2058448,0,0.7039674392647193,0.0,0,0.0,0.0,0,0.0,0.0,0.0,503701150.478042,0,0.4955853406392727,18199120.08482928,0,0.0235511379069582,285346543.8410405,0,0.7039674392647193,0.0,0,0.0,0.0,0,0.0,0.0,0.0,503701150.478042,0,0.4955853406392727,18199120.08482928,0,0.0235511379069582,285346543.8410405,0,0.7039674392647193,0.0,0,0.0,0.0,0,0.0,0.0,0.0
123,131.0,329.494640453239,1.0,0.2986791718729982,218.4971055455288,1.0,0.349419723008683,196.83763395222576,10.0,0.0446959746318326,36.9985150443392,10.0,0.1112268925495379,271.6668130761303,1.5,0.9723605130684402,4.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,base case no policy,675584198.4291354,0,0.6585713160594725,0.0,0,0.0,449642783.1109391,0,1.0768114775400022,0.0,0,0.0,0.0,0,0.0,0.0,0.0,824023927.8319623,0,0.6585713160594725,0.0,0,0.0,548438541.2238681,0,1.0768114775400022,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1034345237.9913862,0,0.6585713160594725,0.0,0,0.0,688420292.525208,0,1.0768114775400022,0.0,0,0.0,0.0,0,0.0,0.0,0.0
124,103.0,44.499326055247,10.0,0.1503147344285874,42.95652923635201,10.0,0.3440529868245938,161.87333857542174,1.0,0.4403762076851116,269.2873335362003,1.5,0.2798762598339452,251.24240900751823,1.0,0.8893221011613724,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,base case no policy,1332345396.809175,0,0.6528869737764632,39692412.11514311,0,0.027289365752738,42507682.9207297,0,0.0560662087397866,15578663.531610532,0,0.0053134144158977,0.0,0,0.0,0.0,0.0,1027255240.2112796,0,0.6528869737764632,30603354.385098934,0,0.027289365752738,32773963.9692043,0,0.0560662087397866,12011347.648035854,0,0.0053134144158977,0.0,0,0.0,0.0,0.0,670953355.3689989,0,0.6528869737764632,19988628.4405865,0,0.027289365752738,21406365.46118525,0,0.0560662087397866,7845230.368740346,0,0.0053134144158977,0.0,0,0.0,0.0,0.0
125,26.0,95.84824792292666,1.0,0.5921915566559908,349.02328273655826,10.0,0.2046380269969148,209.4787382365106,1.5,0.2700948936423344,293.8261855110037,1.5,0.8790493484533712,62.03513558804569,10.0,0.2718216004979817,3.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,base case no policy,30232949.927866347,0,0.0261848660970663,85729377.26334924,0,0.0941262062290071,227095848.5633145,0,0.472829051215599,0.0,0,0.0,0.0,0,0.0,0.0,0.0,24786784.161601298,0,0.0261848660970663,70286081.10042581,0,0.0941262062290071,186186786.1311881,0,0.472829051215599,0.0,0,0.0,0.0,0,0.0,0.0,0.0,24786784.161601298,0,0.0261848660970663,70286081.10042581,0,0.0941262062290071,186186786.1311881,0,0.472829051215599,0.0,0,0.0,0.0,0,0.0,0.0,0.0
126,117.0,198.7943096981371,1.5,0.9660937857594586,245.9040861784788,10.0,0.97821696623335,273.45324909050044,10.0,0.4645844752191402,147.2769971426093,1.0,0.9070038124175662,86.17835253163503,1.5,0.4054323811245854,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,base case no policy,0.0,0,0.0,1052540.4242341537,0,0.0015733216748213,47716929.778739706,0,0.1271197181441243,0.0,0,0.0,10748856.535116987,0,0.0143232279497542,0.0,0.0,0.0,0,0.0,1052540.4242341537,0,0.0015733216748213,47716929.778739706,0,0.1271197181441243,0.0,0,0.0,10748856.535116987,0,0.0143232279497542,0.0,0.0,0.0,0,0.0,1283805.1816428378,0,0.0015733216748213,58201319.675305344,0,0.1271197181441243,0.0,0,0.0,13110601.169127898,0,0.0143232279497542,0.0,0.0
127,86.0,346.0731486351846,10.0,0.9156650927290076,188.7307523422376,1.0,0.114491147394527,132.93000789498333,10.0,0.5140372617175591,103.91390811471554,1.0,0.6393602496014729,86.89616794608378,10.0,0.3341379047914929,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,base case no policy,0.0,0,0.0,217238509.72647488,0,0.1841960147243561,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,173065745.83240122,0,0.1841960147243561,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,217238509.72647488,0,0.1841960147243561,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
128,69.0,191.2876300552689,10.0,0.956031500333308,114.22298569887069,1.0,0.3597834388261157,257.8162252211036,1.5,0.7153192101655377,344.09637939755095,1.0,0.9643356981749412,274.64447520983174,1.0,0.1292052433058994,4.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,base case no policy,0.0,0,0.0,34810894.80109495,0,0.0481106041614639,0.0,0,0.0,0.0,0,0.0,140945000.57500926,0,0.1841347828521317,0.0,0.0,0.0,0,0.0,42459563.63698518,0,0.0481106041614639,0.0,0,0.0,0.0,0,0.0,171913513.15224683,0,0.1841347828521317,0.0,0.0,0.0,0,0.0,69125722.49011256,0,0.0481106041614639,0.0,0,0.0,0.0,0,0.0,279881486.8674501,0,0.1841347828521317,0.0,0.0
