,A.1_Expected Annual Damage 0,A.1_Dike Investment Costs 0,A.1_Expected Number of Deaths 0,A.2_Expected Annual Damage 0,A.2_Dike Investment Costs 0,A.2_Expected Number of Deaths 0,A.3_Expected Annual Damage 0,A.3_Dike Investment Costs 0,A.3_Expected Number of Deaths 0,A.4_Expected Annual Damage 0,A.4_Dike Investment Costs 0,A.4_Expected Number of Deaths 0,A.5_Expected Annual Damage 0,A.5_Dike Investment Costs 0,A.5_Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,A.1_Expected Annual Damage 1,A.1_Dike Investment Costs 1,A.1_Expected Number of Deaths 1,A.2_Expected Annual Damage 1,A.2_Dike Investment Costs 1,A.2_Expected Number of Deaths 1,A.3_Expected Annual Damage 1,A.3_Dike Investment Costs 1,A.3_Expected Number of Deaths 1,A.4_Expected Annual Damage 1,A.4_Dike Investment Costs 1,A.4_Expected Number of Deaths 1,A.5_Expected Annual Damage 1,A.5_Dike Investment Costs 1,A.5_Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,A.1_Expected Annual Damage 2,A.1_Dike Investment Costs 2,A.1_Expected Number of Deaths 2,A.2_Expected Annual Damage 2,A.2_Dike Investment Costs 2,A.2_Expected Number of Deaths 2,A.3_Expected Annual Damage 2,A.3_Dike Investment Costs 2,A.3_Expected Number of Deaths 2,A.4_Expected Annual Damage 2,A.4_Dike Investment Costs 2,A.4_Expected Number of Deaths 2,A.5_Expected Annual Damage 2,A.5_Dike Investment Costs 2,A.5_Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
473,748843825.4501654,0,0.5982898575901353,7909312.577613024,0,0.008118763555659,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1219145135.5711086,0,0.5982898575901353,12876650.14652646,0,0.008118763555659,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1219145135.5711086,0,0.5982898575901353,12876650.14652646,0,0.008118763555659,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,46,236.28736189997443,1.0,0.0867334737230574,39.80143992182208,10.0,0.1194448104634086,116.68116346467484,1.5,0.5400863901935291,32.49817394191278,10.0,0.9165870729813924,348.0508881400632,1.5,0.5497642967486254,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,base case no policy,dikesnet
474,11900787.49094609,0,0.0083154259658437,12572042.917459669,0,0.0117063280434719,298403601.7823954,0,0.4993623124203389,0.0,0,0.0,0.0,0,0.0,0.0,0.0,9480909.55745721,0,0.0083154259658437,10015673.495857865,0,0.0117063280434719,237726920.36310425,0,0.4993623124203389,0.0,0,0.0,0.0,0,0.0,0.0,0.0,15435267.508302102,0,0.0083154259658437,16305882.758134846,0,0.0117063280434719,387028120.8244618,0,0.4993623124203389,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,316.98441329658255,1.5,0.6619741023757628,219.781915941606,1.5,0.5811190148361529,35.97122172059867,10.0,0.2635084546940292,294.41810452790713,1.0,0.8722539531195252,248.01392710463304,1.5,0.5551719630062,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,base case no policy,dikesnet
475,157137335.0628208,0,0.0818158544197469,49819470.288073264,0,0.0343432497657217,9569085.931924049,0,0.0129097830423081,66633720.1376778,0,0.0210225748608323,190475464.3342795,0,0.1186420681390386,0.0,0.0,79132500.07591139,0,0.0818158544197469,25088494.944735736,0,0.0343432497657217,4818878.294783711,0,0.0129097830423081,33555951.943216026,0,0.0210225748608323,95921186.9659479,0,0.1186420681390386,0.0,0.0,157137335.0628208,0,0.0818158544197469,49819470.288073264,0,0.0343432497657217,9569085.931924049,0,0.0129097830423081,66633720.1376778,0,0.0210225748608323,190475464.3342795,0,0.1186420681390386,0.0,0.0,20,173.9491504675682,1.5,0.4751664027748111,37.50244445042246,10.0,0.3820865661532058,294.12606659108434,1.0,0.6553361336945799,346.99178364983675,1.0,0.0673274659512197,40.246915945590814,1.5,0.0425935797352454,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,base case no policy,dikesnet
476,47516668.88922843,0,0.0499364768264731,0.0,0,0.0,444609346.5224601,0,1.1143143349061624,0.0,0,0.0,0.0,0,0.0,0.0,0.0,57957057.35367335,0,0.0499364768264731,0.0,0,0.0,542299155.1965221,0,1.1143143349061624,0.0,0,0.0,0.0,0,0.0,0.0,0.0,47516668.88922843,0,0.0499364768264731,0.0,0,0.0,444609346.5224601,0,1.1143143349061624,0.0,0,0.0,0.0,0,0.0,0.0,0.0,131,315.2890813361446,10.0,0.5231198906342323,347.18573902543073,1.0,0.8678605440418056,159.54122732498,1.5,0.0301558359042191,249.7356675816292,1.5,0.7699623990354428,283.3096307763403,1.0,0.3345054001433362,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,base case no policy,dikesnet
477,621252559.4786264,0,0.6072383370248902,0.0,0,0.0,13859919.998948865,0,0.0347341504165659,44336.87183167889,0,2.739101341130054e-05,0.0,0,0.0,0.0,0.0,757754511.4695803,0,0.6072383370248902,0.0,0,0.0,16905229.19796887,0,0.0347341504165659,54078.59354832823,0,2.739101341130054e-05,0.0,0,0.0,0.0,0.0,757754511.4695803,0,0.6072383370248902,0.0,0,0.0,16905229.19796887,0,0.0347341504165659,54078.59354832823,0,2.739101341130054e-05,0.0,0,0.0,0.0,0.0,99,221.87747006906804,10.0,0.0794423917556255,143.49031537732435,1.0,0.9624436246187272,70.05434715254964,1.0,0.2432374445103083,57.10685787821543,1.5,0.1529194935507033,295.0129431265911,1.0,0.1330600355290762,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,base case no policy,dikesnet
478,614019796.1413345,0,0.5983789429731489,0.0,0,0.0,2010867.393816557,0,0.0054225151378227,0.0,0,0.0,7260195.494000837,0,0.009878667565804,0.0,0.0,614019796.1413345,0,0.5983789429731489,0.0,0,0.0,2010867.393816557,0,0.0054225151378227,0.0,0,0.0,7260195.494000837,0,0.009878667565804,0.0,0.0,614019796.1413345,0,0.5983789429731489,0.0,0,0.0,2010867.393816557,0,0.0054225151378227,0.0,0,0.0,7260195.494000837,0,0.009878667565804,0.0,0.0,10,70.54126840076717,1.5,0.1714293363384611,195.7816198279915,1.0,0.7962052205314307,37.25369401896132,1.5,0.8241735399592564,67.90826646398443,10.0,0.9756225566774468,54.24863927718096,1.0,0.5831448047872234,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,base case no policy,dikesnet
479,755282565.8770924,0,0.6047550470047292,0.0,0,0.0,174434824.5682873,0,0.3592305029463771,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1229627640.4725466,0,0.6047550470047292,0.0,0,0.0,283986274.0656056,0,0.3592305029463771,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1229627640.4725466,0,0.6047550470047292,0.0,0,0.0,283986274.0656056,0,0.3592305029463771,0.0,0,0.0,0.0,0,0.0,0.0,0.0,58,87.63809020585678,10.0,0.0106612819681239,294.1402133483985,1.5,0.8223223075506944,173.84084758293577,10.0,0.194059755967152,310.3700493095004,1.5,0.6330635934043092,304.61978371678674,1.5,0.4698222120600908,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,base case no policy,dikesnet
480,0.0,0,0.0,210483613.77244872,0,0.1796116305749948,131551466.68605056,0,0.2212615349684933,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,167684374.41820887,0,0.1796116305749948,104802103.11713898,0,0.2212615349684933,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,167684374.41820887,0,0.1796116305749948,104802103.11713898,0,0.2212615349684933,0.0,0,0.0,0.0,0,0.0,0.0,0.0,118,200.72646462045185,1.5,0.99694891359546,40.96153487903317,1.0,0.1179446923920635,141.0322159558641,1.0,0.3021708503023072,64.43937672651852,1.0,0.808303438090778,94.23763865691345,1.0,0.2868523872801364,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,base case no policy,dikesnet
481,0.0,0,0.0,118201340.88359144,0,0.1037500256508303,7117205.167567824,0,0.0121334782778877,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,118201340.88359144,0,0.1037500256508303,7117205.167567824,0,0.0121334782778877,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,153306604.10214567,0,0.1037500256508303,9230982.887179185,0,0.0121334782778877,0.0,0,0.0,0.0,0,0.0,0.0,0.0,60,46.9541143333826,10.0,0.8545461719306021,319.31977399873426,10.0,0.2226406054540865,294.49185465010135,1.5,0.4202028288800642,47.992711190206585,1.0,0.4966133680593149,304.95226028744133,1.0,0.4367209308713131,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,base case no policy,dikesnet
482,0.0,0,0.0,97581102.33150464,0,0.1288667886810614,431631651.8094664,0,1.0649006479932974,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,193771640.70584863,0,0.1288667886810614,857112405.5102302,0,1.0649006479932974,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,193771640.70584863,0,0.1288667886810614,857112405.5102302,0,1.0649006479932974,0.0,0,0.0,0.0,0,0.0,0.0,0.0,46,331.2627291840665,10.0,0.9591980682825292,252.29305729536136,1.5,0.1612647440199356,330.9984735514281,10.0,0.0488407621770122,225.3047984706088,1.0,0.4233930738406391,289.66730225259187,1.0,0.6789231185820245,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,base case no policy,dikesnet
483,56559760.378432095,0,0.0302472611410773,28526645.121792745,0,0.0203168831443447,0.0,0,0.0,195615.7926108985,0,7.20706090664037e-05,109553551.2549607,0,0.073762769902741,0.0,0.0,43608294.345434085,0,0.0302472611410773,21994406.07307193,0,0.0203168831443447,0.0,0,0.0,150822.26313752867,0,7.20706090664037e-05,84467180.86761391,0,0.073762769902741,0.0,0.0,28482825.17105496,0,0.0302472611410773,14365680.48174738,0,0.0203168831443447,0.0,0,0.0,98509.79538021905,0,7.20706090664037e-05,55169870.35279507,0,0.073762769902741,0.0,0.0,34,219.74958151637068,1.0,0.6075308347740219,346.90204460099693,1.0,0.544407752947091,249.7207466616054,1.5,0.822637148961675,102.60877649328346,1.5,0.5959130023687885,241.91026075307107,1.5,0.3515025074473181,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,base case no policy,dikesnet
484,792186701.723303,0,0.3954312559042016,1235534.830155105,0,0.0008558647405351,449416256.30899215,0,0.5685164162072559,0.0,0,0.0,0.0,0,0.0,0.0,0.0,610786018.7905209,0,0.3954312559042016,952613.0624836524,0,0.0008558647405351,346505647.43585765,0,0.5685164162072559,0.0,0,0.0,0.0,0,0.0,0.0,0.0,486590236.7820476,0,0.3954312559042016,758910.9792550242,0,0.0008558647405351,276048010.0150376,0,0.5685164162072559,0.0,0,0.0,0.0,0,0.0,0.0,0.0,76,121.44739079501754,1.5,0.3727279767954425,213.228181500188,10.0,0.5354119180884009,196.3035412753487,1.0,0.2499522476623938,215.49146937951448,1.0,0.986496386060336,48.74570986240833,1.0,0.3892909708244986,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,base case no policy,dikesnet
485,952663950.1151388,0,0.608440874316823,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,952663950.1151388,0,0.608440874316823,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,758951519.5160855,0,0.608440874316823,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,112,327.9173251912927,1.5,0.1074153190609434,296.0909312476926,10.0,0.5047246654590763,284.29374862489846,10.0,0.1738064838896936,325.0855327862784,1.0,0.3575598857003685,168.4782895041589,10.0,0.4886534541078834,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,base case no policy,dikesnet
486,8126987.731471036,0,0.0087591920711459,14452250.365342395,0,0.0205572895421803,26450486.83194035,0,0.0706939220558671,11308483.629105844,0,0.0079706951440388,0.0,0,0.0,0.0,0.0,9912653.918638667,0,0.0087591920711459,17627706.7162777,0,0.0205572895421803,32262202.258434467,0,0.0706939220558671,13793189.834141292,0,0.0079706951440388,0.0,0,0.0,0.0,0.0,12442728.943050068,0,0.0087591920711459,22126947.874757305,0,0.0205572895421803,40496706.6440959,0,0.0706939220558671,17313720.803219922,0,0.0079706951440388,0.0,0,0.0,0.0,0.0,106,327.51617576494414,10.0,0.7230206720854874,104.91758022070788,1.5,0.625289977898403,104.2747146696244,1.5,0.5917851083413112,91.1250919551746,1.0,0.4079615448260276,118.18139660373724,10.0,0.7880825065897143,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,base case no policy,dikesnet
487,33999465.445470415,0,0.0294849893485516,258481247.986268,0,0.2681119590442166,0.0,0,0.0,0.0,0,0.0,208350920.66605112,0,0.2068036697017812,0.0,0.0,27874799.303984813,0,0.0294849893485516,211918417.45325592,0,0.2681119590442166,0.0,0,0.0,0.0,0,0.0,170818570.88845417,0,0.2068036697017812,0.0,0.0,42677383.49576957,0,0.0294849893485516,324455199.58151937,0,0.2681119590442166,0.0,0,0.0,0.0,0,0.0,261529763.0847413,0,0.2068036697017812,0.0,0.0,17,117.14998891584324,1.0,0.5675817981920763,68.8630336116916,1.5,0.0659838812409059,195.67918594823817,1.5,0.975586506900524,36.49794470440424,10.0,0.5775271917609637,73.30385415437898,1.5,0.0198404327816889,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,base case no policy,dikesnet
488,0.0,0,0.0,202965698.10136107,0,0.2581168163066599,368447894.2677844,0,0.8948261215931101,45507.04047596835,0,2.8328844024905312e-05,0.0,0,0.0,0.0,0.0,0.0,0,0.0,310748243.9566875,0,0.2581168163066599,564107813.3117582,0,0.8948261215931101,69673.01887883998,0,2.8328844024905312e-05,0.0,0,0.0,0.0,0.0,0.0,0,0.0,247561432.2441605,0,0.2581168163066599,449403467.0170014,0,0.8948261215931101,55505.87228684117,0,2.8328844024905312e-05,0.0,0,0.0,0.0,0.0,19,95.33687970037072,10.0,0.9530967189387112,208.3936922667651,1.5,0.084029121188987,210.63430886112937,1.5,0.1600403416416164,275.9523880678126,10.0,0.1700856764004243,119.70107977980769,10.0,0.0795713153674832,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,base case no policy,dikesnet
489,12853615.612157336,0,0.0137357321597771,76148586.36288524,0,0.1015985449821625,0.0,0,0.0,6522605.994341567,0,0.0042650692294731,0.0,0,0.0,0.0,0.0,12853615.612157336,0,0.0137357321597771,76148586.36288524,0,0.1015985449821625,0.0,0,0.0,6522605.994341567,0,0.0042650692294731,0.0,0,0.0,0.0,0.0,12853615.612157336,0,0.0137357321597771,76148586.36288524,0,0.1015985449821625,0.0,0,0.0,6522605.994341567,0,0.0042650692294731,0.0,0,0.0,0.0,0.0,55,229.33866955785865,1.0,0.6574063721782218,293.8900116318554,1.0,0.2008661452621991,263.56577473182506,1.0,0.6994784817644281,225.58005504523297,10.0,0.2255318702531422,159.22882691887574,1.0,0.2706338548956974,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,base case no policy,dikesnet
490,1206081559.7735193,0,0.5902285843913969,77150440.43682657,0,0.0491064608299477,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1206081559.7735193,0,0.5902285843913969,77150440.43682657,0,0.0491064608299477,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1206081559.7735193,0,0.5902285843913969,77150440.43682657,0,0.0491064608299477,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,48,128.18184784083968,1.5,0.2323009975499182,245.38220912181012,1.0,0.0894434432234851,169.20716965546455,10.0,0.728374541770519,199.92250975971243,1.0,0.6059231075368158,194.50759354147175,10.0,0.5749483309134523,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,base case no policy,dikesnet
491,1218330007.7570214,0,0.5977872043624255,0.0,0,0.0,13248232.463069182,0,0.0175677340977923,0.0,0,0.0,0.0,0,0.0,0.0,0.0,613536556.3681911,0,0.5977872043624255,0.0,0,0.0,6671652.895032207,0,0.0175677340977923,0.0,0,0.0,0.0,0,0.0,0.0,0.0,939347925.6747868,0,0.5977872043624255,0.0,0,0.0,10214555.665383665,0,0.0175677340977923,0.0,0,0.0,0.0,0,0.0,0.0,0.0,55,93.69741127630724,1.0,0.1317657193325435,326.1993285139542,1.5,0.8101031506728313,239.51247179233067,1.5,0.4745007536280632,97.67641410844794,1.5,0.9331598455106488,32.44803129278313,10.0,0.8805229616101466,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,base case no policy,dikesnet
492,227225667.24112976,0,0.2291340803420173,0.0,0,0.0,439544222.5566783,0,1.0948273781521658,0.0,0,0.0,0.0,0,0.0,0.0,0.0,227225667.24112976,0,0.2291340803420173,0.0,0,0.0,439544222.5566783,0,1.0948273781521658,0.0,0,0.0,0.0,0,0.0,0.0,0.0,227225667.24112976,0,0.2291340803420173,0.0,0,0.0,439544222.5566783,0,1.0948273781521658,0.0,0,0.0,0.0,0,0.0,0.0,0.0,104,265.9069387440265,1.5,0.415371440106814,222.60462952641691,1.0,0.9225663747861608,184.79326242877255,10.0,0.0178255607411051,205.49279137217636,1.0,0.3433370349623953,186.96278818391767,1.5,0.622503355215296,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,base case no policy,dikesnet
493,0.0,0,0.0,28636485.450497627,0,0.0204704920923253,0.0,0,0.0,2587280.3080278467,0,0.0009981939148395,0.0,0,0.0,0.0,0.0,0.0,0,0.0,14420994.769826034,0,0.0204704920923253,0.0,0,0.0,1302923.707402617,0,0.0009981939148395,0.0,0,0.0,0.0,0.0,0.0,0,0.0,22079094.36299948,0,0.0204704920923253,0.0,0,0.0,1994826.0118451265,0,0.0009981939148395,0.0,0,0.0,0.0,0.0,8,177.04176018361375,1.5,0.8828383688663846,194.37026668830012,10.0,0.5679112577041527,127.48018105282044,1.0,0.9401280193873298,209.56329380797172,1.5,0.658744772687646,82.76969809294863,1.0,0.8984519522814547,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,base case no policy,dikesnet
494,953029759.9038736,0,0.6087336454226681,0.0,0,0.0,107369866.57802014,0,0.1769475447186173,0.0,0,0.0,0.0,0,0.0,0.0,0.0,622472867.6414438,0,0.6087336454226681,0.0,0,0.0,70128795.0901351,0,0.1769475447186173,0.0,0,0.0,0.0,0,0.0,0.0,0.0,953029759.9038736,0,0.6087336454226681,0.0,0,0.0,107369866.57802014,0,0.1769475447186173,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,159.54855426813828,1.0,0.3236048405521519,230.4340333478385,10.0,0.916428173283168,189.30917602664283,1.5,0.2474443051433538,182.8228122988006,1.0,0.8962843799836693,299.5874884881729,10.0,0.1600322018068531,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,base case no policy,dikesnet
495,614399710.4537972,0,0.3983310984418355,257877820.1592318,0,0.2091830495439208,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,614399710.4537972,0,0.3983310984418355,257877820.1592318,0,0.2091830495439208,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,796873643.45364,0,0.3983310984418355,334466365.4941987,0,0.2091830495439208,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7,240.1808630030137,1.0,0.3567712559502325,61.59095102683541,1.5,0.0951371361747908,278.0761051303897,1.0,0.6247491813530484,310.19186103014016,1.0,0.374284188316996,342.0308975396284,10.0,0.327320970667795,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,base case no policy,dikesnet
496,1235962596.1606514,0,0.6086641106071944,35335974.47321307,0,0.0236271965386452,0.0,0,0.0,11468517.905066052,0,0.0037236532605823,0.0,0,0.0,0.0,0.0,622416118.9662899,0,0.6086641106071944,17794778.061916698,0,0.0236271965386452,0.0,0,0.0,5775409.730796411,0,0.0037236532605823,0.0,0,0.0,0.0,0.0,1235962596.1606514,0,0.6086641106071944,35335974.47321307,0,0.0236271965386452,0.0,0,0.0,11468517.905066052,0,0.0037236532605823,0.0,0,0.0,0.0,0.0,34,113.03121673505964,1.5,0.1199068509966256,112.53923078018104,10.0,0.2218578020496791,108.8456282809264,1.5,0.5920027545069276,121.5769513706752,10.0,0.1478805346088905,146.748733907852,10.0,0.425420493467,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,base case no policy,dikesnet
497,623642703.316391,0,0.6101668637549845,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,954820823.0495592,0,0.6101668637549845,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,954820823.0495592,0,0.6101668637549845,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,27,258.62765452513685,1.5,0.2131507441442321,347.6990823756859,10.0,0.7637200803498362,62.53583888930472,1.5,0.8999733126218971,244.66729885139355,1.0,0.9674360786731884,33.658543268691204,1.5,0.9344731828067556,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,base case no policy,dikesnet
498,155532659.54685345,0,0.0808027586008062,591726.5187163401,0,0.0004217012630044,0.0,0,0.0,25879328.70465068,0,0.0087590530882538,250936252.93608963,0,0.1627049235646376,0.0,0.0,155532659.54685345,0,0.0808027586008062,591726.5187163401,0,0.0004217012630044,0.0,0,0.0,25879328.70465068,0,0.0087590530882538,250936252.93608963,0,0.1627049235646376,0.0,0.0,78324404.49927245,0,0.0808027586008062,297986.46367853845,0,0.0004217012630044,0.0,0,0.0,13032523.301140329,0,0.0087590530882538,126368523.72846638,0,0.1627049235646376,0.0,0.0,5,255.1543074483581,1.5,0.4597474605919595,227.30617460588684,1.0,0.7459854971620604,282.8576866790129,1.5,0.8299045168064191,151.74545305302473,1.5,0.2859623927463606,132.42730791518278,1.5,0.0920481126933903,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,base case no policy,dikesnet
499,42376842.69960775,0,0.0292388929887338,21834812.77259284,0,0.0200274103138942,675845298.2727274,0,1.1026542004399476,0.0,0,0.0,0.0,0,0.0,0.0,0.0,33760035.90276963,0,0.0292388929887338,17394973.673671316,0,0.0200274103138942,538420516.5104603,0,1.1026542004399476,0.0,0,0.0,0.0,0,0.0,0.0,0.0,42376842.69960775,0,0.0292388929887338,21834812.77259284,0,0.0200274103138942,675845298.2727274,0,1.1026542004399476,0.0,0,0.0,0.0,0,0.0,0.0,0.0,26,78.73762164714317,1.5,0.5777545759282713,177.05275925309527,10.0,0.5777411809230037,46.35622431217445,10.0,0.1402279672579524,265.19479708095696,1.5,0.98014572566763,45.26224850086683,1.0,0.575081360608965,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,base case no policy,dikesnet
500,442321570.102907,0,0.2893292273049763,53250605.61000531,0,0.0470207740398081,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,288903020.3940259,0,0.2893292273049763,34780715.747058004,0,0.0470207740398081,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,573689074.3091329,0,0.2893292273049763,69065794.44384165,0,0.0470207740398081,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,105,40.47738639337229,1.5,0.3926953366489591,147.02085014458845,1.5,0.2564964382277268,129.98469931922054,1.0,0.762599111543895,142.05809260286753,1.5,0.5080226386356581,114.92519467774888,1.0,0.7540973677358399,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,base case no policy,dikesnet
