,A.1_RfR,A.2_RfR,A.3_RfR,A.4_RfR,A.5_RfR,A.1_DikeIncrease,A.2_DikeIncrease,A.3_DikeIncrease,A.4_DikeIncrease,A.5_DikeIncrease,Desired,policy
19511,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19511
19512,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19512
19513,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19513
19514,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19514
19515,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19515
19516,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19516
19517,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19517
19518,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19518
19519,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19519
19520,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19520
19521,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19521
19522,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19522
19523,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19523
19524,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19524
19525,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19525
19526,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19526
19527,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19527
19528,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19528
19529,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19529
19530,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19530
19531,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19531
19532,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19532
19533,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19533
19534,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19534
19535,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19535
19536,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19536
19537,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19537
19538,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19538
19539,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19539
19540,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19540
19541,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19541
19542,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19542
19543,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19543
19544,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19544
19545,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19545
19546,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19546
19547,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19547
19548,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19548
19549,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19549
19550,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19550
19551,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19551
19552,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19552
19553,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19553
19554,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19554
19555,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19555
19556,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19556
19557,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19557
19558,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19558
19559,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19559
19560,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19560
19561,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19561
19562,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19562
19563,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19563
19564,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19564
19565,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19565
19566,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19566
19567,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19567
19568,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19568
19569,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19569
19570,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19570
19571,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19571
19572,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19572
19573,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19573
19574,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19574
19575,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19575
19576,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19576
19577,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19577
19578,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19578
19579,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19579
19580,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19580
19581,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19581
19582,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19582
19583,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19583
19584,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19584
19585,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19585
19586,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19586
19587,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19587
19588,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19588
19589,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19589
19590,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19590
19591,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19591
19592,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19592
19593,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19593
19594,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19594
19595,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19595
19596,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19596
19597,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19597
19598,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19598
19599,1.0,1.0,2.0,0.0,2.0,11.0,21.0,11.0,11.0,18.0,False,19599
19600,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19600
19601,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19601
19602,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19602
19603,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19603
19604,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19604
19605,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19605
19606,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19606
19607,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19607
19608,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19608
19609,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19609
19610,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19610
19611,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19611
19612,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19612
19613,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19613
19614,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19614
19615,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19615
19616,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19616
19617,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19617
19618,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19618
19619,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19619
19620,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19620
19621,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19621
19622,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19622
19623,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19623
19624,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19624
19625,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19625
19626,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19626
19627,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19627
19628,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19628
19629,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19629
19630,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19630
19631,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19631
19632,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19632
19633,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19633
19634,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19634
19635,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19635
19636,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19636
19637,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19637
19638,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19638
19639,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19639
19640,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19640
19641,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19641
19642,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19642
19643,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19643
19644,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19644
19645,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19645
19646,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19646
19647,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19647
19648,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19648
19649,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19649
19650,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19650
19651,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19651
19652,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19652
19653,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19653
19654,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19654
19655,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19655
19656,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19656
19657,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19657
19658,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19658
19659,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19659
19660,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19660
19661,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19661
19662,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19662
19663,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19663
19664,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19664
19665,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19665
19666,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19666
19667,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19667
19668,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19668
19669,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19669
19670,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19670
19671,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19671
19672,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19672
19673,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19673
19674,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19674
19675,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19675
19676,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19676
19677,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19677
19678,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19678
19679,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19679
19680,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19680
19681,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19681
19682,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19682
19683,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19683
19684,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19684
19685,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19685
19686,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19686
19687,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19687
19688,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19688
19689,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19689
19690,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19690
19691,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19691
19692,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19692
19693,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19693
19694,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19694
19695,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19695
19696,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19696
19697,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19697
19698,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19698
19699,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19699
19700,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19700
19701,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19701
19702,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19702
19703,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19703
19704,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19704
19705,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19705
19706,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19706
19707,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19707
19708,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19708
19709,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19709
19710,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19710
19711,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19711
19712,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19712
19713,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19713
19714,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19714
19715,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19715
19716,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19716
19717,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19717
19718,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19718
19719,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19719
19720,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19720
19721,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19721
19722,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19722
19723,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19723
19724,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19724
19725,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19725
19726,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19726
19727,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19727
19728,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19728
19729,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19729
19730,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19730
19731,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19731
19732,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19732
19733,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19733
19734,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19734
19735,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19735
19736,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19736
19737,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19737
19738,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19738
19739,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19739
19740,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19740
19741,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19741
19742,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19742
19743,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19743
19744,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19744
19745,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19745
19746,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19746
19747,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19747
19748,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19748
19749,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19749
19750,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19750
19751,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19751
19752,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19752
19753,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19753
19754,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19754
19755,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19755
19756,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19756
19757,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19757
19758,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19758
19759,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19759
19760,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19760
19761,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19761
19762,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19762
19763,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19763
19764,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19764
19765,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19765
19766,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19766
19767,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19767
19768,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19768
19769,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19769
19770,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19770
19771,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19771
19772,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19772
19773,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19773
19774,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19774
19775,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19775
19776,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19776
19777,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19777
19778,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19778
19779,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19779
19780,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19780
19781,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19781
19782,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19782
19783,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19783
19784,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19784
19785,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19785
19786,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19786
19787,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19787
19788,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19788
19789,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19789
19790,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19790
19791,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19791
19792,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19792
19793,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19793
19794,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19794
19795,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19795
19796,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19796
19797,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19797
19798,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19798
19799,2.0,3.0,1.0,2.0,2.0,12.0,19.0,9.0,13.0,14.0,False,19799
